ts,cpu_load,cpu_freq,memory_usage,cpu_temp,gpu_memory_usage,gpu_load,gpu_temp,hashrate,unpaid
11/09/2021 10:16:52,0.1,823.99,1674498048,27.0,9.0,0.0,30.0,,
11/09/2021 10:17:03,0.1,838.27,1674444800,27.0,9.0,0.0,30.0,,
11/09/2021 10:17:13,0.1,816.49,1673920512,27.0,9.0,0.0,30.0,,
11/09/2021 10:17:23,0.1,827.94,1673945088,28.0,9.0,0.0,30.0,,
11/09/2021 10:17:34,0.1,902.93,1674215424,28.0,9.0,0.0,30.0,,
11/09/2021 10:17:44,18.5,3719.14,2116034560,33.0,9.0,0.0,30.0,,
11/09/2021 10:17:54,5.1,1267.1,2096795648,29.0,9.0,0.0,30.0,,
11/09/2021 10:18:05,6.4,1102.67,2123833344,30.0,9.0,0.0,30.0,,
11/09/2021 10:18:15,1.5,899.69,2054430720,29.0,9.0,0.0,30.0,,
11/09/2021 10:18:25,0.2,918.07,2045104128,29.0,9.0,0.0,30.0,,
11/09/2021 10:18:36,0.3,830.73,1999790080,28.0,9.0,0.0,30.0,,
11/09/2021 10:18:46,0.8,882.6,1998929920,28.0,9.0,0.0,30.0,,
11/09/2021 10:18:56,0.6,847.43,1996234752,28.0,9.0,0.0,30.0,,
11/09/2021 10:19:07,0.5,823.87,1996468224,28.0,9.0,0.0,30.0,,
11/09/2021 10:19:17,0.3,809.73,1995182080,28.0,9.0,0.0,30.0,,
11/09/2021 10:19:27,0.1,853.06,1994846208,28.0,9.0,0.0,30.0,,
11/09/2021 10:19:38,0.1,3264.66,1995538432,28.0,9.0,0.0,30.0,,
11/09/2021 10:19:48,0.2,871.11,1995268096,29.0,9.0,0.0,30.0,,
11/09/2021 10:19:58,0.1,844.55,1995087872,29.0,9.0,0.0,30.0,,
11/09/2021 10:20:09,0.1,840.94,1996095488,29.0,9.0,0.0,30.0,,
11/09/2021 10:20:19,0.6,817.04,1996251136,28.0,9.0,0.0,30.0,,
11/09/2021 10:20:30,0.1,820.09,1996234752,29.0,9.0,0.0,30.0,,
11/09/2021 10:20:40,0.1,900.16,1995767808,28.0,9.0,0.0,30.0,,
11/09/2021 10:20:50,0.1,837.04,1995800576,28.0,9.0,0.0,30.0,,
11/09/2021 10:21:01,0.1,854.88,1995206656,28.0,9.0,0.0,30.0,,
11/09/2021 10:21:11,0.1,840.26,1995067392,28.0,9.0,0.0,30.0,,
11/09/2021 10:21:21,0.1,836.24,1994526720,27.0,9.0,0.0,30.0,,
11/09/2021 10:21:32,0.1,828.59,1994493952,28.0,9.0,0.0,30.0,,
11/09/2021 10:21:42,0.1,835.69,1994752000,28.0,9.0,0.0,30.0,,
11/09/2021 10:21:52,0.1,823.76,1994776576,27.0,9.0,0.0,30.0,,
11/09/2021 10:22:03,0.1,867.63,1995194368,28.0,9.0,0.0,30.0,,
11/09/2021 10:22:13,0.1,824.48,1995251712,28.0,9.0,0.0,30.0,,
11/09/2021 10:22:23,0.1,839.15,1994985472,28.0,9.0,0.0,30.0,,
11/09/2021 10:22:34,0.1,874.51,1995276288,28.0,9.0,0.0,30.0,,
11/09/2021 10:22:44,0.2,924.6,1996869632,28.0,9.0,0.0,30.0,,
11/09/2021 10:22:54,0.1,853.85,1994313728,27.0,9.0,0.0,30.0,,
11/09/2021 10:23:05,0.1,840.83,1994571776,28.0,9.0,0.0,30.0,,
11/09/2021 10:23:15,0.2,931.12,1994354688,28.0,9.0,0.0,30.0,,
11/09/2021 10:23:25,0.1,862.13,1994305536,27.0,9.0,0.0,30.0,,
11/09/2021 10:23:36,0.1,836.01,1993580544,28.0,9.0,0.0,30.0,,
11/09/2021 10:23:46,0.1,816.9,1994096640,27.0,9.0,0.0,30.0,,
11/09/2021 10:23:56,0.1,816.63,1994637312,27.0,9.0,0.0,30.0,,
11/09/2021 10:24:06,0.1,813.6,1994723328,27.0,9.0,0.0,30.0,,
11/09/2021 10:24:17,0.2,817.34,1994371072,28.0,9.0,0.0,30.0,,
11/09/2021 10:24:27,0.1,813.36,1994289152,28.0,9.0,0.0,30.0,,
11/09/2021 10:24:38,0.1,864.1,1993854976,28.0,9.0,0.0,30.0,,
11/09/2021 10:24:48,0.2,817.76,1992134656,27.0,9.0,0.0,30.0,,
11/09/2021 10:24:58,0.1,897.77,1992409088,28.0,9.0,0.0,30.0,,
11/09/2021 10:25:08,0.2,840.04,1992302592,27.0,9.0,0.0,30.0,,
11/09/2021 10:25:19,0.1,838.1,1993850880,28.0,9.0,0.0,30.0,,
11/09/2021 10:25:29,0.1,827.84,1994014720,27.0,9.0,0.0,30.0,,
11/09/2021 10:25:40,0.1,924.05,1994006528,28.0,9.0,0.0,30.0,,
11/09/2021 10:25:50,0.2,860.26,1994665984,28.0,9.0,0.0,30.0,,
11/09/2021 10:26:00,0.1,832.87,1993912320,27.0,9.0,0.0,30.0,,
11/09/2021 10:26:11,0.1,1397.44,1994035200,28.0,9.0,0.0,30.0,,
11/09/2021 10:26:21,0.1,818.38,1994514432,28.0,9.0,0.0,30.0,,
11/09/2021 10:26:31,0.1,816.52,1993605120,27.0,9.0,0.0,30.0,,
11/09/2021 10:26:42,0.1,900.54,1993936896,28.0,9.0,0.0,30.0,,
11/09/2021 10:26:52,0.2,824.95,1993797632,28.0,9.0,0.0,30.0,,
11/09/2021 10:27:02,0.1,868.41,1993977856,27.0,9.0,0.0,30.0,,
11/09/2021 10:27:13,0.2,846.04,1994899456,28.0,9.0,0.0,30.0,,
11/09/2021 10:27:23,0.1,845.2,1994956800,27.0,9.0,0.0,30.0,,
11/09/2021 10:27:33,0.1,817.72,1994887168,28.0,9.0,0.0,30.0,,
11/09/2021 10:27:44,0.3,833.6,1998462976,28.0,9.0,0.0,30.0,,
11/09/2021 10:27:54,0.1,812.14,1994358784,28.0,9.0,0.0,30.0,,
11/09/2021 10:28:04,0.1,866.47,1994121216,27.0,9.0,0.0,30.0,,
11/09/2021 10:28:14,0.2,829.92,1993531392,27.0,9.0,0.0,30.0,,
11/09/2021 10:28:25,0.1,883.32,1994297344,28.0,9.0,0.0,30.0,,
11/09/2021 10:28:35,0.1,827.5,1994268672,28.0,9.0,0.0,30.0,,
11/09/2021 10:28:46,0.1,908.18,1993904128,26.0,9.0,0.0,30.0,,
11/09/2021 10:28:56,0.1,989.4,1993904128,27.0,9.0,0.0,30.0,,
11/09/2021 10:29:06,0.1,1280.3,1993531392,28.0,9.0,0.0,30.0,,
11/09/2021 10:29:16,0.1,816.98,1993756672,28.0,9.0,0.0,30.0,,
11/09/2021 10:29:27,0.1,840.34,1993830400,28.0,9.0,0.0,30.0,,
11/09/2021 10:29:37,0.1,837.83,1993302016,28.0,9.0,0.0,30.0,,
11/09/2021 10:29:48,0.2,841.81,1993007104,27.0,9.0,0.0,30.0,,
11/09/2021 10:29:58,0.1,807.65,1993015296,27.0,9.0,0.0,30.0,,
11/09/2021 10:30:08,0.1,927.66,1994244096,28.0,9.0,0.0,30.0,,
11/09/2021 10:30:19,0.2,842.33,1994137600,26.0,9.0,0.0,30.0,,
11/09/2021 10:30:29,0.1,808.79,1994092544,27.0,9.0,0.0,30.0,,
11/09/2021 10:30:39,0.1,814.34,1994788864,27.0,9.0,0.0,30.0,,
11/09/2021 10:30:50,0.1,837.53,1994641408,27.0,9.0,0.0,30.0,,
11/09/2021 10:31:00,0.1,853.44,1995149312,27.0,9.0,0.0,30.0,,
11/09/2021 10:31:10,0.1,3396.6,1994899456,28.0,9.0,0.0,30.0,,
11/09/2021 10:31:21,0.1,846.62,1994600448,27.0,9.0,0.0,30.0,,
11/09/2021 10:31:31,0.1,834.17,1994633216,28.0,9.0,0.0,30.0,,
11/09/2021 10:31:41,0.1,881.84,1994121216,27.0,9.0,0.0,30.0,,
11/09/2021 10:31:52,0.1,874.04,1994080256,28.0,9.0,0.0,30.0,,
11/09/2021 10:32:02,0.1,819.99,1994539008,27.0,9.0,0.0,30.0,,
11/09/2021 10:32:12,0.1,829.0,1994764288,28.0,9.0,0.0,30.0,,
11/09/2021 10:32:23,0.1,837.48,1994498048,28.0,9.0,0.0,30.0,,
11/09/2021 10:32:33,0.1,821.01,1994788864,27.0,9.0,0.0,30.0,,
11/09/2021 10:32:43,0.3,827.32,1996337152,28.0,9.0,0.0,30.0,,
11/09/2021 10:32:54,0.1,829.09,1994821632,28.0,9.0,0.0,30.0,,
11/09/2021 10:33:04,0.1,872.38,1995005952,28.0,9.0,0.0,30.0,,
11/09/2021 10:33:14,0.2,932.8,1994481664,27.0,9.0,0.0,30.0,,
11/09/2021 10:33:25,0.1,817.79,1993814016,27.0,9.0,0.0,30.0,,
11/09/2021 10:33:35,0.1,893.87,1994387456,27.0,9.0,0.0,30.0,,
11/09/2021 10:33:45,0.1,828.5,1993928704,27.0,9.0,0.0,30.0,,
11/09/2021 10:33:56,0.1,896.05,1993564160,27.0,9.0,0.0,30.0,,
11/09/2021 10:34:06,0.1,936.92,1993613312,27.0,9.0,0.0,30.0,,
11/09/2021 10:34:16,0.1,1394.36,1993605120,27.0,9.0,0.0,30.0,,
11/09/2021 10:34:27,0.1,826.58,1994113024,28.0,9.0,0.0,30.0,,
11/09/2021 10:34:37,0.1,914.7,1993572352,28.0,9.0,0.0,30.0,,
11/09/2021 10:34:47,0.1,828.75,1993629696,27.0,9.0,0.0,30.0,,
11/09/2021 10:34:58,0.1,819.61,1993871360,28.0,9.0,0.0,30.0,,
11/09/2021 10:35:08,0.1,811.17,1993854976,27.0,9.0,0.0,30.0,,
11/09/2021 10:35:18,0.1,826.45,1993760768,27.0,9.0,0.0,30.0,,
11/09/2021 10:35:29,0.1,819.43,1994149888,27.0,9.0,0.0,30.0,,
11/09/2021 10:35:39,0.1,868.79,1994350592,28.0,9.0,0.0,30.0,,
11/09/2021 10:35:50,0.1,820.24,1994592256,28.0,9.0,0.0,30.0,,
11/09/2021 10:36:00,0.1,830.42,1994797056,27.0,9.0,0.0,30.0,,
11/09/2021 10:36:10,0.1,3610.64,1994854400,27.0,9.0,0.0,30.0,,
11/09/2021 10:36:20,0.1,858.9,1994821632,26.0,9.0,0.0,30.0,,
11/09/2021 10:36:31,0.1,930.04,1994289152,27.0,9.0,0.0,30.0,,
11/09/2021 10:36:41,0.1,840.84,1995644928,27.0,9.0,0.0,30.0,,
11/09/2021 10:36:52,0.1,840.74,1994829824,27.0,9.0,0.0,30.0,,
11/09/2021 10:37:02,0.1,826.46,1994489856,28.0,9.0,0.0,30.0,,
11/09/2021 10:37:12,0.1,895.94,1994514432,27.0,9.0,0.0,30.0,,
11/09/2021 10:37:22,0.1,879.65,1994444800,27.0,9.0,0.0,30.0,,
11/09/2021 10:37:33,0.1,1097.92,1994747904,27.0,9.0,0.0,30.0,,
11/09/2021 10:37:43,0.3,1446.36,1997094912,27.0,9.0,0.0,30.0,,
11/09/2021 10:37:54,0.5,832.18,1994993664,27.0,9.0,0.0,30.0,,
11/09/2021 10:38:04,0.1,815.94,1994248192,28.0,9.0,0.0,30.0,,
11/09/2021 10:38:14,0.2,1596.51,1994244096,28.0,9.0,0.0,30.0,,
11/09/2021 10:38:25,0.3,913.86,1994211328,28.0,9.0,0.0,30.0,,
11/09/2021 10:38:35,0.6,859.71,1994678272,27.0,9.0,0.0,30.0,,
11/09/2021 10:38:45,0.6,1414.91,1994960896,28.0,9.0,0.0,30.0,,
11/09/2021 10:38:56,0.6,866.76,1994682368,27.0,9.0,0.0,30.0,,
11/09/2021 10:39:06,0.2,824.02,1994723328,27.0,9.0,0.0,30.0,,
11/09/2021 10:39:16,0.2,852.91,1994461184,28.0,9.0,0.0,30.0,,
11/09/2021 10:39:27,0.1,816.3,1994461184,27.0,9.0,0.0,30.0,,
11/09/2021 10:39:37,0.1,850.1,1993854976,27.0,9.0,0.0,30.0,,
11/09/2021 10:39:47,0.1,816.02,1993879552,28.0,9.0,0.0,30.0,,
11/09/2021 10:39:58,0.1,835.33,1993097216,27.0,9.0,0.0,30.0,,
11/09/2021 10:40:08,0.2,915.73,1993281536,27.0,9.0,0.0,30.0,,
11/09/2021 10:40:18,0.2,821.9,1995829248,27.0,9.0,0.0,30.0,,
11/09/2021 10:40:29,1.2,834.44,1678413824,27.0,9.0,0.0,30.0,,
11/09/2021 10:40:39,6.4,3948.85,1907900416,39.0,4043.0,1.0,36.0,,
11/09/2021 10:40:49,12.7,3941.58,1908842496,41.0,4043.0,1.0,40.0,,
11/09/2021 10:41:00,12.7,3931.51,1983705088,40.0,4043.0,1.0,43.0,,
11/09/2021 10:41:10,11.5,2637.35,1984700416,32.0,4043.0,1.0,46.0,,
11/09/2021 10:41:20,0.7,936.99,1984425984,31.0,4043.0,1.0,48.0,,
11/09/2021 10:41:31,0.6,868.5,1984331776,30.0,4043.0,1.0,49.0,,
11/09/2021 10:41:41,0.6,888.21,1984516096,30.0,4043.0,1.0,51.0,,
11/09/2021 10:41:51,0.7,1041.81,1984638976,29.0,4043.0,1.0,53.0,,
11/09/2021 10:42:02,0.7,874.16,1984602112,29.0,4043.0,1.0,55.0,,
11/09/2021 10:42:12,0.7,941.06,1986043904,29.0,4043.0,1.0,56.0,,
11/09/2021 10:42:22,0.7,921.18,1985286144,31.0,4043.0,1.0,58.0,,
11/09/2021 10:42:33,0.6,947.93,1985503232,30.0,4043.0,1.0,59.0,,
11/09/2021 10:42:43,0.6,1438.11,1984245760,30.0,4043.0,1.0,60.0,,
11/09/2021 10:42:53,0.7,927.08,1985134592,32.0,4043.0,1.0,61.0,,
11/09/2021 10:43:04,0.6,935.57,1985294336,30.0,4043.0,1.0,62.0,,
11/09/2021 10:43:14,0.7,908.54,1985208320,30.0,4043.0,1.0,63.0,,
11/09/2021 10:43:24,0.7,894.74,1984675840,29.0,4043.0,1.0,64.0,,
11/09/2021 10:43:35,0.7,1104.25,1984573440,30.0,4043.0,1.0,64.0,,
11/09/2021 10:43:45,0.9,1054.14,1984839680,31.0,4043.0,1.0,65.0,,
11/09/2021 10:43:55,0.7,1042.83,1984266240,30.0,4043.0,1.0,66.0,,
11/09/2021 10:44:06,0.7,1376.67,1984430080,30.0,4043.0,1.0,66.0,,
11/09/2021 10:44:16,0.8,992.2,1984311296,29.0,4043.0,1.0,66.0,,
11/09/2021 10:44:27,0.7,911.96,1984057344,30.0,4043.0,1.0,67.0,,
11/09/2021 10:44:37,0.6,939.38,1984872448,30.0,4043.0,1.0,67.0,,
11/09/2021 10:44:47,0.7,970.74,1984589824,29.0,4043.0,1.0,68.0,,
11/09/2021 10:44:58,0.6,890.28,1984040960,30.0,4043.0,1.0,68.0,,
11/09/2021 10:45:08,0.6,981.92,1982955520,31.0,4043.0,1.0,68.0,,
11/09/2021 10:45:18,0.7,939.31,1984155648,30.0,4043.0,1.0,68.0,,
11/09/2021 10:45:29,0.7,811.48,1986363392,30.0,4043.0,1.0,68.0,,
11/09/2021 10:45:39,0.6,1138.15,1984565248,30.0,4043.0,1.0,69.0,,
11/09/2021 10:45:49,0.7,920.43,1983377408,30.0,4043.0,1.0,69.0,,
11/09/2021 10:46:00,0.6,890.51,1982926848,31.0,4043.0,1.0,69.0,,
11/09/2021 10:46:10,0.7,1225.65,1984684032,31.0,4043.0,1.0,69.0,,
11/09/2021 10:46:21,0.7,3193.64,1985466368,31.0,4043.0,1.0,70.0,,
11/09/2021 10:46:31,0.7,925.33,1985159168,31.0,4043.0,1.0,70.0,,
11/09/2021 10:46:41,0.8,957.51,1983987712,31.0,4043.0,1.0,70.0,,
11/09/2021 10:46:51,0.7,989.28,1983111168,31.0,4043.0,1.0,70.0,,
11/09/2021 10:47:02,0.7,936.23,1984602112,30.0,4043.0,1.0,70.0,,
11/09/2021 10:47:12,0.7,883.98,1983037440,31.0,4043.0,1.0,70.0,,
11/09/2021 10:47:22,0.7,858.77,1981988864,31.0,4043.0,1.0,70.0,,
11/09/2021 10:47:33,0.6,929.1,1983111168,30.0,4043.0,1.0,70.0,,
11/09/2021 10:47:43,0.7,902.21,1983172608,31.0,4043.0,1.0,70.0,,
11/09/2021 10:47:53,1.0,1122.35,1981915136,31.0,4043.0,1.0,71.0,,
11/09/2021 10:48:04,1.3,1104.13,1983471616,31.0,4043.0,1.0,70.0,,
11/09/2021 10:48:14,1.1,962.01,1983684608,31.0,4043.0,1.0,71.0,,
11/09/2021 10:48:24,0.7,901.72,1984229376,30.0,4043.0,1.0,71.0,,
11/09/2021 10:48:35,0.7,899.14,1984118784,32.0,4043.0,1.0,71.0,,
11/09/2021 10:48:45,0.6,913.27,1982623744,31.0,4043.0,1.0,71.0,,
11/09/2021 10:48:55,0.7,919.2,1981489152,32.0,4043.0,1.0,71.0,,
11/09/2021 10:49:06,0.8,1065.8,1983922176,31.0,4043.0,1.0,71.0,,
11/09/2021 10:49:16,0.8,886.27,1982906368,31.0,4043.0,1.0,71.0,,
11/09/2021 10:49:26,0.6,945.1,1981632512,31.0,4043.0,1.0,71.0,,
11/09/2021 10:49:37,0.8,816.58,1982771200,31.0,4043.0,1.0,71.0,,
11/09/2021 10:49:47,0.7,967.41,1982656512,30.0,4043.0,1.0,71.0,,
11/09/2021 10:49:57,0.7,961.4,1983787008,32.0,4043.0,1.0,71.0,,
11/09/2021 10:50:08,0.7,3592.81,1984978944,33.0,4043.0,1.0,71.0,,
11/09/2021 10:50:18,0.6,897.24,1983995904,32.0,4043.0,1.0,71.0,,
11/09/2021 10:50:28,0.7,1379.57,1983713280,32.0,4043.0,1.0,71.0,,
11/09/2021 10:50:39,0.7,881.91,1983074304,32.0,4043.0,1.0,71.0,,
11/09/2021 10:50:49,0.7,932.27,1984118784,32.0,4043.0,1.0,71.0,,
11/09/2021 10:50:59,0.6,1043.5,1983356928,32.0,4043.0,1.0,71.0,,
11/09/2021 10:51:10,0.7,930.01,1981800448,32.0,4043.0,1.0,71.0,,
11/09/2021 10:51:20,0.6,939.93,1984229376,32.0,4043.0,1.0,71.0,,
11/09/2021 10:51:31,0.8,946.57,1985085440,32.0,4043.0,1.0,71.0,,
11/09/2021 10:51:41,0.7,857.2,1985560576,32.0,4043.0,1.0,71.0,,
11/09/2021 10:51:51,0.7,952.0,1985552384,32.0,4043.0,1.0,71.0,,
11/09/2021 10:52:01,0.7,1200.09,1986076672,32.0,4043.0,1.0,71.0,,
11/09/2021 10:52:12,0.6,1065.28,1984794624,32.0,4043.0,1.0,71.0,,
11/09/2021 10:52:22,0.6,908.98,1984471040,31.0,4043.0,1.0,71.0,,
11/09/2021 10:52:33,0.7,3393.3,1985249280,32.0,4043.0,1.0,71.0,,
11/09/2021 10:52:43,0.7,884.18,1984417792,32.0,4043.0,1.0,71.0,,
11/09/2021 10:52:53,0.7,914.45,1984057344,33.0,4043.0,1.0,71.0,,
11/09/2021 10:53:03,0.8,3593.29,1983381504,32.0,4043.0,1.0,71.0,,
11/09/2021 10:53:14,1.2,1099.87,1983143936,32.0,4043.0,1.0,71.0,,
11/09/2021 10:53:24,1.3,1140.97,1981063168,33.0,4043.0,1.0,71.0,,
11/09/2021 10:53:35,1.0,1021.26,1983844352,32.0,4043.0,1.0,71.0,,
11/09/2021 10:53:45,0.8,1352.39,1983000576,32.0,4043.0,1.0,71.0,,
11/09/2021 10:53:55,0.8,1000.6,1982423040,32.0,4043.0,1.0,71.0,,
11/09/2021 10:54:05,0.6,841.41,1982218240,32.0,4043.0,1.0,71.0,,
11/09/2021 10:54:16,0.6,897.5,1984057344,33.0,4043.0,1.0,71.0,,
11/09/2021 10:54:26,0.7,924.86,1984630784,32.0,4043.0,1.0,71.0,,
11/09/2021 10:54:36,0.7,888.36,1984483328,32.0,4043.0,1.0,71.0,,
11/09/2021 10:54:47,0.7,1273.09,1983193088,33.0,4043.0,1.0,71.0,,
11/09/2021 10:54:57,0.7,971.19,1984339968,31.0,4043.0,1.0,71.0,,
11/09/2021 10:55:07,0.8,867.99,1984970752,32.0,4043.0,1.0,71.0,,
11/09/2021 10:55:18,0.8,959.62,1985306624,32.0,4043.0,1.0,71.0,,
11/09/2021 10:55:28,0.7,962.35,1983983616,32.0,4043.0,1.0,71.0,,
11/09/2021 10:55:38,0.9,961.05,1984450560,33.0,4043.0,1.0,71.0,,
11/09/2021 10:55:49,1.1,926.09,1984225280,33.0,4043.0,1.0,71.0,,
11/09/2021 10:55:59,1.2,1011.4,1984290816,32.0,4043.0,1.0,71.0,,
11/09/2021 10:56:09,1.0,2137.88,1985056768,33.0,4043.0,1.0,71.0,,
11/09/2021 10:56:20,1.1,918.26,1985183744,31.0,4043.0,1.0,71.0,,
11/09/2021 10:56:30,1.1,972.89,1985445888,32.0,4043.0,1.0,71.0,,
11/09/2021 10:56:41,0.9,845.23,1985146880,33.0,4043.0,1.0,71.0,,
11/09/2021 10:56:51,0.9,991.87,1984532480,32.0,4043.0,1.0,71.0,,
11/09/2021 10:57:01,0.7,2156.68,1983799296,33.0,4043.0,1.0,71.0,,
11/09/2021 10:57:12,0.8,880.17,1984540672,32.0,4043.0,1.0,71.0,,
11/09/2021 10:57:22,0.8,937.81,1984323584,32.0,4043.0,1.0,71.0,,
11/09/2021 10:57:32,0.8,998.07,1984237568,32.0,4043.0,1.0,71.0,,
11/09/2021 10:57:43,0.7,864.55,1985052672,32.0,4043.0,1.0,71.0,,
11/09/2021 10:57:53,0.6,961.85,1983737856,32.0,4043.0,1.0,71.0,,
11/09/2021 10:58:03,0.8,952.71,1981382656,32.0,4043.0,1.0,71.0,,
11/09/2021 10:58:14,0.7,1216.02,1981857792,32.0,4043.0,1.0,71.0,,
11/09/2021 10:58:24,0.8,970.56,1984106496,34.0,4043.0,1.0,71.0,,
11/09/2021 10:58:34,0.7,951.77,1983246336,33.0,4043.0,1.0,71.0,,
11/09/2021 10:58:45,0.7,901.62,1982128128,33.0,4043.0,1.0,71.0,,
11/09/2021 10:58:55,0.7,996.27,1982689280,32.0,4043.0,1.0,71.0,,
11/09/2021 10:59:05,0.8,988.63,1983967232,33.0,4043.0,1.0,71.0,,
11/09/2021 10:59:16,0.6,1675.19,1984561152,32.0,4043.0,1.0,71.0,,
11/09/2021 10:59:26,0.6,948.92,1985454080,32.0,4043.0,1.0,71.0,,
11/09/2021 10:59:36,0.6,838.34,1984876544,34.0,4043.0,1.0,71.0,,
11/09/2021 10:59:47,0.7,1431.59,1984602112,33.0,4043.0,1.0,71.0,,
11/09/2021 10:59:57,0.6,1189.15,1982021632,33.0,4043.0,1.0,71.0,,
11/09/2021 11:00:07,0.5,940.68,1982746624,34.0,4043.0,1.0,71.0,,
11/09/2021 11:00:18,0.6,919.24,1981140992,32.0,4043.0,1.0,71.0,,
11/09/2021 11:00:28,0.8,940.08,1982820352,33.0,4043.0,1.0,71.0,,
11/09/2021 11:00:39,0.7,934.04,1983770624,33.0,4043.0,1.0,71.0,,
11/09/2021 11:00:49,0.7,1197.36,1983995904,33.0,4043.0,1.0,71.0,,
11/09/2021 11:00:59,0.7,1041.27,1983754240,32.0,4043.0,1.0,71.0,,
11/09/2021 11:01:09,0.7,1034.15,1983963136,32.0,4043.0,1.0,71.0,,
11/09/2021 11:01:20,0.6,900.88,1982869504,33.0,4043.0,1.0,71.0,,
11/09/2021 11:01:30,0.6,2479.62,1983483904,34.0,4043.0,1.0,71.0,,
11/09/2021 11:01:41,0.7,1293.07,1984483328,34.0,4043.0,1.0,71.0,,
11/09/2021 11:01:51,0.7,933.58,1982582784,32.0,4043.0,1.0,71.0,,
11/09/2021 11:02:01,0.7,917.48,1983356928,33.0,4043.0,1.0,71.0,,
11/09/2021 11:02:12,0.8,905.31,1984413696,33.0,4043.0,1.0,71.0,,
11/09/2021 11:02:22,0.7,894.5,1983815680,33.0,4043.0,1.0,71.0,,
11/09/2021 11:02:32,0.6,903.54,1982316544,32.0,4043.0,1.0,71.0,,
11/09/2021 11:02:43,0.7,871.46,1985499136,32.0,4043.0,1.0,71.0,,
11/09/2021 11:02:53,0.6,922.94,1983324160,32.0,4043.0,1.0,71.0,,
11/09/2021 11:03:03,0.7,902.33,1983975424,33.0,4043.0,1.0,71.0,,
11/09/2021 11:03:14,0.7,1197.66,1984290816,32.0,4043.0,1.0,71.0,,
