ts,cpu_load,cpu_freq,memory_usage,cpu_temp,gpu_memory_usage,gpu_load,gpu_temp,hashrate,unpaid
10/28/2021 17:33:30,12.9,2086.99,2295418880,34.0,4043.0,1.0,71.0,,
10/28/2021 17:33:41,0.7,860.29,2295955456,33.0,4043.0,1.0,71.0,,
10/28/2021 17:33:52,1.0,931.53,2296303616,33.0,4043.0,1.0,71.0,,
10/28/2021 17:34:03,0.7,856.72,2296315904,33.0,4043.0,1.0,71.0,,
10/28/2021 17:34:13,0.8,952.55,2296377344,34.0,4043.0,1.0,71.0,,
10/28/2021 17:34:24,0.6,1020.73,2296954880,34.0,4043.0,1.0,71.0,,
10/28/2021 17:34:34,0.7,943.68,2296668160,33.0,4043.0,1.0,71.0,,
10/28/2021 17:34:45,0.7,887.0,2297016320,33.0,4043.0,1.0,71.0,,
10/28/2021 17:34:56,0.6,952.45,2297634816,33.0,4043.0,1.0,71.0,,
10/28/2021 17:35:07,0.7,1152.83,2297282560,34.0,4043.0,1.0,71.0,,
10/28/2021 17:35:18,0.9,962.32,2297524224,34.0,4043.0,1.0,71.0,,
10/28/2021 17:35:28,0.7,878.9,2297884672,33.0,4043.0,1.0,71.0,,
10/28/2021 17:35:39,1.1,1079.34,2298040320,34.0,4043.0,1.0,71.0,,
10/28/2021 17:35:49,0.8,943.97,2298544128,34.0,4043.0,1.0,71.0,,
10/28/2021 17:36:00,0.7,987.38,2299219968,32.0,4043.0,1.0,71.0,,
10/28/2021 17:36:11,0.9,1257.38,2299203584,33.0,4043.0,1.0,71.0,,
10/28/2021 17:36:22,1.0,1696.6,2299338752,33.0,4043.0,1.0,71.0,,
10/28/2021 17:36:32,0.9,943.66,2299904000,33.0,4043.0,1.0,71.0,,
10/28/2021 17:36:43,1.2,1325.85,2303193088,33.0,4043.0,1.0,71.0,,
10/28/2021 17:36:53,1.2,946.56,2304327680,32.0,4043.0,1.0,71.0,,
10/28/2021 17:37:03,1.2,2227.92,2307325952,34.0,4043.0,1.0,71.0,,
10/28/2021 17:37:14,1.3,1111.37,2302730240,33.0,4043.0,1.0,71.0,,
10/28/2021 17:37:24,0.9,1596.69,2303172608,33.0,4043.0,1.0,71.0,,
10/28/2021 17:37:35,0.9,912.21,2303504384,32.0,4043.0,1.0,71.0,,
10/28/2021 17:37:45,0.7,866.96,2303164416,33.0,4043.0,1.0,71.0,,
10/28/2021 17:37:55,0.9,1507.95,2303639552,33.0,4043.0,1.0,71.0,,
10/28/2021 17:38:06,0.9,1722.82,2303639552,34.0,4043.0,1.0,71.0,,
10/28/2021 17:38:17,0.7,909.34,2303078400,34.0,4043.0,1.0,71.0,,
10/28/2021 17:38:28,0.6,998.12,2304024576,34.0,4043.0,1.0,71.0,,
10/28/2021 17:38:38,0.7,915.0,2303561728,33.0,4043.0,1.0,71.0,,
10/28/2021 17:38:49,0.7,960.38,2303148032,33.0,4043.0,1.0,71.0,,
10/28/2021 17:38:59,0.7,844.17,2302980096,33.0,4043.0,1.0,71.0,,
10/28/2021 17:39:10,0.7,1637.08,2303291392,33.0,4043.0,1.0,71.0,,
10/28/2021 17:39:20,0.6,896.09,2302787584,33.0,4043.0,1.0,71.0,,
10/28/2021 17:39:30,0.7,847.22,2303049728,33.0,4043.0,1.0,71.0,,
10/28/2021 17:39:42,0.7,1366.34,2303463424,34.0,4043.0,1.0,71.0,,
10/28/2021 17:39:53,0.7,1168.79,2302488576,33.0,4043.0,1.0,71.0,,
10/28/2021 17:40:03,0.6,850.15,2302746624,32.0,4043.0,1.0,71.0,,
10/28/2021 17:40:13,0.7,1197.58,2302406656,33.0,4043.0,1.0,71.0,,
10/28/2021 17:40:24,0.6,1002.88,2302205952,33.0,4043.0,1.0,71.0,,
10/28/2021 17:40:35,0.8,1034.25,2302685184,32.0,4043.0,1.0,71.0,,
10/28/2021 17:40:45,0.6,1095.31,2303311872,32.0,4043.0,1.0,71.0,,
10/28/2021 17:40:56,0.7,1635.43,2304086016,33.0,4043.0,1.0,71.0,,
10/28/2021 17:41:07,0.8,926.58,2303954944,33.0,4043.0,1.0,71.0,,
10/28/2021 17:41:18,0.6,1306.12,2304008192,33.0,4043.0,1.0,71.0,,
10/28/2021 17:41:28,0.7,852.63,2302959616,33.0,4043.0,1.0,71.0,,
10/28/2021 17:41:38,0.7,848.52,2304405504,33.0,4043.0,1.0,71.0,,
10/28/2021 17:41:49,0.8,930.82,2303688704,32.0,4043.0,1.0,71.0,,
10/28/2021 17:42:00,0.6,1402.42,2302660608,33.0,4043.0,1.0,71.0,,
10/28/2021 17:42:11,0.8,951.07,2302676992,33.0,4043.0,1.0,71.0,,
10/28/2021 17:42:21,0.6,1057.14,2303152128,33.0,4043.0,1.0,71.0,,
10/28/2021 17:42:32,0.8,924.49,2302980096,33.0,4043.0,1.0,71.0,,
10/28/2021 17:42:42,0.7,917.11,2301382656,33.0,4043.0,1.0,71.0,,
10/28/2021 17:42:53,0.7,928.65,2302971904,33.0,4043.0,1.0,71.0,,
10/28/2021 17:43:04,0.6,1002.77,2303172608,33.0,4043.0,1.0,71.0,,
10/28/2021 17:43:14,0.7,943.04,2303156224,33.0,4043.0,1.0,71.0,,
10/28/2021 17:43:25,0.6,1445.07,2302476288,33.0,4043.0,1.0,71.0,,
10/28/2021 17:43:36,0.7,1112.6,2302464000,33.0,4043.0,1.0,71.0,,
10/28/2021 17:43:46,0.6,1117.51,2302132224,33.0,4043.0,1.0,71.0,,
10/28/2021 17:43:57,0.7,1614.67,2303320064,33.0,4043.0,1.0,71.0,,
10/28/2021 17:44:08,0.7,906.86,2303578112,34.0,4043.0,1.0,71.0,,
10/28/2021 17:44:19,0.7,1128.94,2301915136,33.0,4043.0,1.0,71.0,,
10/28/2021 17:44:29,0.7,999.08,2301440000,33.0,4043.0,1.0,71.0,,
10/28/2021 17:44:40,0.7,1231.45,2302124032,32.0,4043.0,1.0,71.0,,
10/28/2021 17:44:51,0.6,918.25,2302865408,32.0,4043.0,1.0,71.0,,
10/28/2021 17:45:01,0.8,944.57,2302607360,32.0,4043.0,1.0,71.0,,
