ts,cpu_load,cpu_freq,memory_usage,cpu_temp,gpu_memory_usage,gpu_load,gpu_temp,hashrate,unpaid
10/26/2021 07:44:55,17.6,3849.19,1602359296,37.0,3183.0,1.0,71.0,1317497.59,58854077
10/26/2021 07:45:06,2.2,3214.56,1604341760,30.0,3183.0,1.0,71.0,1317497.59,58854077
10/26/2021 07:45:16,2.3,1777.75,1603760128,29.0,3183.0,1.0,71.0,1317497.59,58854077
10/26/2021 07:45:26,3.1,2421.45,1605009408,31.0,3183.0,1.0,71.0,1317497.59,58854077
10/26/2021 07:45:36,3.7,2355.44,1605304320,31.0,3183.0,1.0,71.0,1317497.59,58854077
10/26/2021 07:45:46,2.4,949.11,1605193728,30.0,3183.0,1.0,71.0,1317497.59,58854077
10/26/2021 07:45:56,2.0,3062.59,1605091328,31.0,3183.0,1.0,71.0,1317497.59,58854077
10/26/2021 07:46:07,2.5,3200.97,1605365760,31.0,3183.0,1.0,71.0,1317497.59,58854077
10/26/2021 07:46:17,2.1,3737.32,1604517888,32.0,3183.0,1.0,71.0,1317497.59,58854077
10/26/2021 07:46:27,2.1,858.35,1604825088,30.0,3183.0,1.0,71.0,1317497.59,58854077
10/26/2021 07:46:37,2.3,858.97,1603293184,29.0,3183.0,1.0,71.0,1317497.59,58854077
10/26/2021 07:46:48,2.5,852.13,1605861376,30.0,3183.0,1.0,71.0,1317497.59,58854077
10/26/2021 07:46:58,2.3,918.26,1605435392,30.0,3183.0,1.0,71.0,1317497.59,58854077
10/26/2021 07:47:09,2.3,3592.47,1605160960,31.0,3183.0,1.0,71.0,1317497.59,58854077
10/26/2021 07:47:19,2.3,889.64,1605304320,30.0,3183.0,1.0,71.0,1317497.59,58854077
10/26/2021 07:47:29,2.1,1577.92,1604919296,30.0,3183.0,1.0,71.0,1317497.59,58854077
10/26/2021 07:47:39,2.7,833.41,1605345280,30.0,3183.0,1.0,71.0,1317497.59,58854077
10/26/2021 07:47:50,2.1,992.99,1604542464,29.0,3183.0,1.0,71.0,1317497.59,58854077
10/26/2021 07:48:00,2.3,3205.05,1604898816,30.0,3183.0,1.0,71.0,1317497.59,58854077
10/26/2021 07:48:10,2.3,1014.24,1604333568,29.0,3183.0,1.0,71.0,1317497.59,58854077
10/26/2021 07:48:21,2.2,1000.87,1604984832,30.0,3183.0,1.0,71.0,1317497.59,58854077
10/26/2021 07:48:31,2.2,823.17,1604177920,29.0,3183.0,1.0,71.0,1317497.59,58854077
10/26/2021 07:48:41,2.3,3589.82,1605099520,30.0,3183.0,1.0,71.0,1317497.59,58854077
10/26/2021 07:48:52,2.3,888.2,1604993024,29.0,3183.0,1.0,71.0,1317497.59,58854077
10/26/2021 07:49:02,2.6,868.95,1604132864,30.0,3183.0,1.0,71.0,1317497.59,58854077
10/26/2021 07:49:12,2.8,931.73,1604956160,31.0,3183.0,1.0,71.0,1317497.59,58854077
10/26/2021 07:49:23,2.2,1120.42,1604186112,31.0,3183.0,1.0,71.0,1317497.59,58854077
10/26/2021 07:49:33,2.2,824.46,1603416064,29.0,3183.0,1.0,71.0,1317497.59,58854077
10/26/2021 07:49:43,2.4,863.99,1604280320,29.0,3183.0,1.0,71.0,1317497.59,58854077
10/26/2021 07:49:54,2.2,843.21,1603854336,29.0,3183.0,1.0,72.0,1317497.59,58854077
10/26/2021 07:50:04,2.2,807.56,1604603904,29.0,3183.0,1.0,71.0,1317497.59,59651853
10/26/2021 07:50:14,2.1,905.53,1603579904,29.0,3183.0,1.0,72.0,1317497.59,59651853
10/26/2021 07:50:25,2.4,3581.75,1605009408,31.0,3183.0,1.0,72.0,1317497.59,59651853
10/26/2021 07:50:35,2.1,1302.91,1604816896,30.0,3183.0,1.0,72.0,1317497.59,59651853
10/26/2021 07:50:45,2.6,1494.24,1604407296,30.0,3183.0,1.0,71.0,1317497.59,59651853
10/26/2021 07:50:56,2.2,3276.65,1604354048,30.0,3183.0,1.0,71.0,1317497.59,59651853
10/26/2021 07:51:06,2.3,2400.77,1604444160,29.0,3183.0,1.0,71.0,1077952.57,59651853
10/26/2021 07:51:16,2.2,936.02,1604186112,30.0,3183.0,1.0,71.0,1077952.57,59651853
10/26/2021 07:51:27,2.3,1627.7,1605484544,28.0,3183.0,1.0,71.0,1077952.57,59651853
10/26/2021 07:51:37,2.1,864.05,1604366336,28.0,3183.0,1.0,71.0,1077952.57,59651853
10/26/2021 07:51:47,2.4,1015.99,1604403200,29.0,3183.0,1.0,71.0,1077952.57,59651853
10/26/2021 07:51:58,2.1,1062.94,1604993024,30.0,3183.0,1.0,71.0,1077952.57,59651853
10/26/2021 07:52:08,2.3,3420.24,1605132288,30.0,3183.0,1.0,71.0,1077952.57,59651853
10/26/2021 07:52:19,2.2,3591.38,1604677632,30.0,3183.0,1.0,71.0,1077952.57,59651853
10/26/2021 07:52:29,3.2,1023.67,1604947968,30.0,3183.0,1.0,71.0,1077952.57,59651853
10/26/2021 07:52:39,2.5,919.31,1603010560,29.0,3183.0,1.0,71.0,1077952.57,59651853
10/26/2021 07:52:49,2.1,2061.47,1604251648,29.0,3183.0,1.0,71.0,1077952.57,59651853
10/26/2021 07:53:00,2.2,1138.34,1603260416,29.0,3183.0,1.0,71.0,1077952.57,59651853
10/26/2021 07:53:10,2.5,897.07,1604382720,30.0,3183.0,1.0,71.0,1077952.57,59651853
10/26/2021 07:53:21,2.2,2994.28,1604845568,30.0,3183.0,1.0,71.0,1077952.57,59651853
10/26/2021 07:53:31,2.2,899.58,1603416064,29.0,3183.0,1.0,71.0,1077952.57,59651853
10/26/2021 07:53:41,2.1,874.14,1602990080,30.0,3183.0,1.0,71.0,1077952.57,59651853
10/26/2021 07:53:51,2.2,3567.15,1603424256,29.0,3183.0,1.0,71.0,1077952.57,59651853
10/26/2021 07:54:02,2.2,1006.84,1603117056,30.0,3183.0,1.0,71.0,1077952.57,59651853
10/26/2021 07:54:12,2.2,2178.3,1603792896,30.0,3183.0,1.0,71.0,1077952.57,59651853
10/26/2021 07:54:23,2.1,867.33,1604374528,30.0,3183.0,1.0,71.0,1077952.57,59651853
10/26/2021 07:54:33,2.1,924.57,1602912256,30.0,3183.0,1.0,71.0,1077952.57,59651853
10/26/2021 07:54:43,2.1,876.49,1604378624,30.0,3183.0,1.0,71.0,1077952.57,59651853
10/26/2021 07:54:54,2.1,935.33,1604509696,29.0,3183.0,1.0,71.0,1077952.57,59651853
10/26/2021 07:55:04,2.5,964.48,1602711552,30.0,3183.0,1.0,71.0,1077952.57,59651853
10/26/2021 07:55:14,2.1,1397.0,1603465216,29.0,3183.0,1.0,71.0,1077952.57,59651853
10/26/2021 07:55:25,2.1,1614.72,1606221824,28.0,3183.0,1.0,71.0,1077952.57,59651853
10/26/2021 07:55:35,2.5,1476.74,1605550080,30.0,3183.0,1.0,71.0,1077952.57,59651853
10/26/2021 07:55:45,2.5,897.26,1605459968,29.0,3183.0,1.0,71.0,1077952.57,59651853
10/26/2021 07:55:56,2.2,1190.14,1605009408,30.0,3183.0,1.0,71.0,1077952.57,59651853
10/26/2021 07:56:06,2.2,1506.36,1606500352,30.0,3183.0,1.0,72.0,1077952.57,59651853
10/26/2021 07:56:16,2.2,827.03,1605992448,30.0,3183.0,1.0,71.0,1077952.57,60050496
10/26/2021 07:56:27,2.0,883.37,1605701632,30.0,3183.0,1.0,72.0,1077952.57,60050496
10/26/2021 07:56:37,2.0,935.38,1605713920,29.0,3183.0,1.0,71.0,1077952.57,60050496
10/26/2021 07:56:48,2.2,1281.5,1607319552,29.0,3183.0,1.0,72.0,1077952.57,60050496
10/26/2021 07:56:58,2.1,838.9,1605959680,29.0,3183.0,1.0,72.0,1077952.57,60050496
10/26/2021 07:57:08,2.1,833.63,1605529600,29.0,3183.0,1.0,72.0,1077952.57,60050496
10/26/2021 07:57:19,2.5,3585.41,1605668864,30.0,3183.0,1.0,72.0,1077952.57,60050496
10/26/2021 07:57:29,2.0,845.84,1605111808,29.0,3183.0,1.0,72.0,1077952.57,60050496
10/26/2021 07:57:39,2.1,892.4,1605238784,29.0,3183.0,1.0,72.0,1077952.57,60050496
10/26/2021 07:57:50,2.1,1486.4,1607712768,29.0,3183.0,1.0,72.0,1077952.57,60050496
10/26/2021 07:58:00,2.2,1188.71,1606787072,30.0,3183.0,1.0,72.0,1077952.57,60050496
10/26/2021 07:58:10,2.3,1088.2,1606692864,30.0,3183.0,1.0,72.0,1077952.57,60050496
10/26/2021 07:58:21,2.2,908.35,1604853760,30.0,3183.0,1.0,72.0,1077952.57,60050496
10/26/2021 07:58:31,2.1,870.05,1606180864,30.0,3183.0,1.0,72.0,1077952.57,60050496
10/26/2021 07:58:42,2.1,858.78,1604886528,29.0,3183.0,1.0,72.0,1077952.57,60050496
10/26/2021 07:58:52,2.1,1894.49,1605246976,29.0,3183.0,1.0,72.0,1077952.57,60050496
